app_id,full_text
567640,"single-player steam achievements full controller support steam trading cards steam cloud adventure story rich anime visual novel cast 16 characters kidnapped imprisoned school. inside, kill, die, punished. reimagine thought high-stakes, fast-paced investigation investigate twisted murder cases condemn friends death. visual novel detective female protagonist anime story rich mystery great soundtrack single-player psychological horror dark humor adventure horror puzzle dark comedy dark atmospheric funny memes dating sim comedy"
292730,"single-player online multiplayer online coop steam achievements full controller support valve anti-cheat enabled action adventure action fps multiplayer infinite warfare delivers unique game modes: campaign, multiplayer, zombies. action fps multiplayer zombies futuristic space shooter hero shooter firstperson single-player sci-fi robots adventure story rich quicktime events atmospheric great soundtrack war coop postapocalyptic"
883710,"single-player steam achievements full controller support steam trading cards steam cloud action zombies survival horror horror deadly virus engulfs residents raccoon city september 1998, plunging city chaos flesh eating zombies roam streets survivors. unparalleled adrenaline rush, gripping storyline, unimaginable horrors await you. witness return resident evil 2. zombies survival horror horror remake single-player third-person gore action atmospheric puzzle violent story rich survival classic multiplayer female protagonist dark adventure shooter difficult"
427730,"multiplayer cross-platform multiplayer partial controller support action casual indie funny multiplayer first-person daddy casual multiplayer game featuring clueless father attempting prevent infant son death. play 7 friends, test parenting skills competitive setup wacky physics 69 ominous household items. funny multiplayer firstperson comedy simulation online coop strategy dark humor coop casual indie split screen action early-access difficult survival sandbox third-person adventure single-player"
204100,"single-player multiplayer steam achievements partial controller support action action third-person shooter bullet time longer york city cop, max payne moves são paulo protect wealthy family effort finally escape troubled past. complete edition max payne 3 includes complete original game released downloadable content. action thirdperson shooter bullet time story rich multiplayer shooter cinematic third-person noir single-player great soundtrack atmospheric violent nudity adventure linear dark drama open world coop"
220200,"single-player steam trading cards steam workshop partial controller support steam cloud indie simulation space simulation sandbox kerbal space program, charge space program alien race kerbals. access array parts assemble fully-functional spacecraft flies (or doesn’t) based realistic aerodynamic orbital physics. space simulation sandbox physics science space sim building moddable indie education open world single-player exploration funny sci-fi difficult adventure replay value strategy comedy"
231430,"single-player multiplayer coop steam achievements steam trading cards steam workshop steam cloud stats strategy strategy world war ii rts experience ultimate wwii rts platform coh2 standalone expansions. package includes base game, upgrade purchasing western armies, ardennes assault and/or british forces. info ""about game"" below. strategy world war ii rts multiplayer tactical historical war military single-player coop online coop tanks base building realtime action realtime with pause atmospheric simulation great soundtrack adventure"
905370,"online multiplayer mmo online coop in-app-purcases action free-to-play massive-multiplayer rpg strategy action strategy rpg master art siege tactics conqueror's blade, tactical action mmo brought my.games booming tech. create hero, command medieval units, ride epic online battles vast world. play free today! medieval tactical strategy action free-to-play multiplayer massive-multiplayer war grand strategy single-player strategy rpg online coop swordplay character customization pvp rts wargame action rts real time tactics tactical rpg"
32470,"single-player multiplayer online multiplayer steam cloud strategy strategy star wars rts command corrupt entire galaxy definitive star wars strategy collection. time galactic civil war. reins rebellion, assume control empire, rule star wars underworld? strategy rts space sci-fi multiplayer single-player moddable mod tactical war action classic great soundtrack grand strategy simulation coop 4x adventure atmospheric epic"
17390,"single-player simulation simulation sandbox open world architect universe spore, exciting single-player adventure. single cell galactic god, evolve creature universe creations. god game open world exploration sandbox colony sim simulation space casual cute science funny sci-fi aliens colorful adventure family friendly cartoony comedy resource management cartoon"
552520,"single-player multiplayer coop steam trading cards captions available in-app-purcases partial controller support includes level editor action adventure open world action fps hope county, montana, fanatical doomsday cult eden’s gate. stand cult leader joseph seed & siblings, heralds, spark fires resistance & liberate besieged community. open world coop action multiplayer fps shooter adventure single-player firstperson story rich survival stealth america exploration hunting atmospheric character customization great soundtrack sexual nudity"
365360,"single-player steam achievements steam trading cards steam cloud indie rpg strategy strategy turn-based combat medieval battle brothers turn based tactical rpg leading mercenary company gritty, low-power, medieval fantasy world. decide go, hire fight, contracts train equip men procedurally generated open campaign. tactical rpg turnbased combat strategy medieval rpg open world sandbox turnbased strategy replay value procedural generation roguelite permadeath difficult turnbased tactical turnbased tactics fantasy character customization 2d crpg"
504230,"single-player steam achievements full controller support steam trading cards steam cloud action adventure indie platformer pixel graphics difficult madeline survive demons journey celeste mountain, super-tight platformer creators towerfall. brave hundreds hand-crafted challenges, uncover devious secrets, piece mystery mountain. precision platformer difficult pixel graphics great soundtrack platformer indie 2d platformer female protagonist single-player 2d story rich adventure cute puzzle platformer atmospheric action lgbtq side scroller retro exploration"
743450,"single-player multiplayer online multiplayer local multiplayer shared/split-screen steam achievements steam trading cards partial controller support indie simulation dating sim multiplayer choices matter 3 weeks monster prom! absurd funny situations, raise stats seduce classmates. beautiful art, bold, unapologetic dialogue hard choices multiplayer (1-4 players) dating sim. worst self. dating sim comedy lgbtq multiplayer choices matter visual novel indie funny simulation sexual local multiplayer fantasy demons vampire story rich online coop nudity zombies great soundtrack life sim"
450540,"single-player vr support action indie simulation early-access early-access vr simulation hot dogs? horseshoes? hand grenades? (everyone likes hand grenades) anyway, that, guns. guns. ordnance, meat, groan-worthy puns, vr sandbox game you. sandbox physics fps shooter vr simulation firstperson gun customization funny realistic moddable action comedy destruction atmospheric memes america single-player early-access indie"
311690,"single-player shared/split-screen steam achievements full controller support steam cloud action adventure indie bullet hell pixel graphics rogue-like enter gungeon bullet hell dungeon crawler band misfits seeking shoot, loot, dodge roll table-flip personal absolution reaching legendary gungeon’s ultimate treasure: gun kill past. bullet hell action roguelike roguelike pixel graphics difficult dungeon crawler indie local coop twin stick shooter action 2d multiplayer coop topdown shooter single-player roguelite loot cute funny"
230290,"single-player partial controller support casual indie simulation early-access early-access space sandbox create & destroy unimaginable scale realistic physics-based space simulator. explore beauty universe fragility planet. science bend laws gravity, collide planets, boil oceans, epic space lasers, customize universe. vr optional. sandbox space simulation physics science destruction realistic god game education early-access single-player vr open world indie casual atmospheric sci-fi great soundtrack exploration adventure"
674940,multiplayer online multiplayer local multiplayer shared/split-screen partial controller support action casual indie multiplayer funny fighting stick fight physics-based couch/online fighting game battle iconic stick figures golden age internet. multiplayer funny fighting action local multiplayer 2d fighter 4 player local pvp 2d casual physics online coop shooter indie local coop controller coop great soundtrack split screen strategy
444090,"multiplayer online multiplayer steam achievements steam trading cards in-app-purcases partial controller support action free-to-play free-to-play multiplayer fps join 50+ players paladins, free-to-play fantasy team-based shooter sensation. wield guns magic legendary champion realm, customizing core set abilities play play. hero shooter free-to-play multiplayer fps shooter action teambased firstperson pvp moba online coop fantasy controller strategy coop character customization massive-multiplayer adventure colorful funny"
379430,"single-player steam achievements full controller support steam trading cards steam cloud action adventure rpg medieval open world rpg story-driven open-world rpg immerses epic adventure holy roman empire. avenge parents' death battle invading forces, game-changing quests, influential choices. explore castles, forests, villages realistic settings medieval bohemia! medieval rpg open world single-player realistic historical adventure story rich firstperson swordplay action nudity choices matter choose your own adventure atmospheric horses action rpg indie crowdfunded kickstarter"
200210,"multiplayer mmo coop cross-platform multiplayer steam achievements stats action free-to-play indie massive-multiplayer rpg free-to-play massive-multiplayer pixel graphics team dozens players battle realm mad god, oryx. retro 8-bit style, realm evolution traditional mmo gameplay. pixel graphics action roguelike roguelike roguelite difficult permadeath indie mmorpg 2d action rpg bullet hell free-to-play rpg action massive-multiplayer multiplayer coop adventure online coop fantasy"
413410,"single-player steam achievements full controller support steam trading cards steam cloud adventure anime mystery visual novel investigate murders, search clues talk classmates prepare trial. there, engage deadly wordplay, suspects. dissect statements expose lies! survive—pull trigger. anime visual novel mystery detective story rich great soundtrack single-player psychological horror adventure horror dark comedy puzzle dark humor point  click funny comedy exploration survival action memes"
22370,"single-player rpg open world rpg postapocalyptic prepare future™ fallout 3: game year edition, experience acclaimed game 2008 before. create character choosing descend awe-inspiring, post-apocalyptic minute fight survival. open world rpg postapocalyptic single-player moddable firstperson sci-fi fps action adventure exploration replay value atmospheric third-person sandbox story rich shooter cult classic action rpg great soundtrack"
848450,"single-player partial controller support adventure indie early-access early-access survival open world dive freezing underwater adventure alien planet. set years original subnautica. return planet 4546b uncover truth deadly cover-up. survive building habitats, crafting tools, & diving deeper subnautica. open world survival craft survival underwater open world single-player exploration horror adventure base building crafting firstperson survival horror aliens sci-fi early-access multiplayer story rich atmospheric great soundtrack sandbox"
325610,"single-player multiplayer steam achievements steam trading cards steam cloud strategy strategy historical war darkening background famine, disease war, power rising great steppes east. horsemen back, ultimate warrior king approaches, sights set rome… instalment multi award-winning series combines turn-based strategy real-time tactics,... strategy historical war turnbased strategy grand strategy rts tactical multiplayer rome single-player real time tactics medieval atmospheric coop action turnbased open world survival simulation adventure"
794260,"single-player online coop local coop shared/split-screen steam achievements steam trading cards partial controller support stats rpg rpg open world survival remarkable journey achieved great effort. outward, cold night infected wound dangerous predator lurking dark. explore vast aurai solo co-op. definitive edition features dlcs quality life improvements. rpg open world survival coop online coop soulslike fantasy adventure local coop split screen exploration single-player multiplayer third-person difficult atmospheric resource management realistic violent moddable"
313120,single-player full controller support includes level editor adventure indie early-access early-access survival open world role plane crash survivor stranded pacific ocean. face face life threatening scenarios result experience time play. scavenge. discover. survive. open world survival craft survival multiplayer open world crafting firstperson adventure exploration realistic single-player building sandbox coop simulation early-access underwater action atmospheric indie strategy
233450,single-player steam achievements steam trading cards steam workshop steam cloud includes level editor indie simulation strategy simulation building management world’s ruthless warden world’s ruthless inmates. design develop personalized penitentiary prison architect. simulation building sandbox strategy base building colony sim management city builder 2d topdown economy resource management single-player multiplayer capitalism moddable funny replay value indie casual
562810,"single-player multiplayer online multiplayer local multiplayer full controller support steam trading cards casual casual multiplayer board game embark journey all! build empire colorful lively city animated funny sidekicks! monopoly® brings classic franchise level amazing animations, customizable house rules! multiplayer board game casual tabletop family friendly local multiplayer single-player turnbased strategy classic capitalism violent economy local coop memes cold war survival horror simulation soulslike funny"
589290,online multiplayer action indie early-access early-access historical multiplayer fight multiple fronts holdfast: nations war - multiplayer third-person shooter set great napoleonic era ww1. charge battle 150 players server! historical multiplayer war strategy military massive-multiplayer action simulation fps naval teambased shooter tactical thirdperson shooter firstperson indie moddable wargame naval combat third-person
433340,"single-player steam achievements full controller support steam trading cards steam cloud action adventure indie simulation cute exploration adventure slime rancher tale beatrix lebeau, plucky, young rancher sets life light years earth ‘far, range’ hand making living wrangling slimes. cute exploration adventure single-player open world firstperson colorful funny sandbox simulation casual fantasy management indie family friendly great soundtrack female protagonist early-access action fps"
502500,single-player online multiplayer steam achievements full controller support steam trading cards steam cloud action simulation flight action story rich ace pilot soar photorealistic skies 360 degree movement; enemy aircraft experience thrill engaging realistic sorties! aerial combat looked felt better! flight jet military war shooter arcade cinematic pvp 3d firstperson simulation third-person story rich action multiplayer great soundtrack silent protagonist sci-fi single-player realistic
690830,"single-player steam achievements steam cloud indie simulation strategy early-access early-access city builder strategy foundation grid-less, laidback medieval city-building game focus organic development, monument construction resource management. city builder strategy simulation medieval management economy building indie resource management early-access single-player sandbox base building open world colony sim survival rts choices matter atmospheric coop"
382310,single-player multiplayer online multiplayer coop online coop indie simulation early-access early-access survival open world create civilization capable stopping meteor destroying ecosystem process. open world survival craft survival multiplayer building open world crafting sandbox simulation coop economy adventure base building indie exploration online coop early-access realistic education single-player firstperson
797430,multiplayer online multiplayer in-app-purcases casual free-to-play massive-multiplayer simulation sports strategy casual free-to-play strategy hd poker - high def poker experience! crush competition newest free poker game. free-to-play strategy massive-multiplayer card game simulation gambling casual multiplayer
349040,single-player multiplayer steam achievements full controller support steam cloud steam leaderboards action adventure anime fighting action latest opus acclaimed storm series colourful breathtaking ride. advantage totally revamped battle prepare dive epic fights you’ve ! anime fighting action ninja multiplayer adventure story rich single-player local multiplayer third-person great soundtrack open world fantasy atmospheric coop online coop beat em up local coop memes heist
379720,"single-player multiplayer coop steam achievements steam trading cards partial controller support steam cloud action fps action gore includes premium dlc packs (unto evil, hell followed, bloodfall), maps, modes, weapons, feature updates including arcade mode, photo mode, latest update 6.66, brings multiplayer improvements revamps multiplayer progression. fps gore action shooter demons great soundtrack firstperson fastpaced single-player multiplayer sci-fi horror atmospheric classic blood difficult remake zombies coop violent"
704270,"single-player online multiplayer online coop steam achievements partial controller support steam cloud action adventure open world survival adventure generation stealth-action shooter wage guerilla warfare lethal mechanical enemies. explore vast open map inspired swedish cold war era, resistance friends seamless co-op. open world adventure action survival coop multiplayer robots fps postapocalyptic online coop single-player firstperson horror mechs sci-fi 1980s shooter stealth atmospheric great soundtrack"
489630,"single-player multiplayer online multiplayer coop online coop cross-platform multiplayer steam achievements steam trading cards steam cloud strategy strategy warhammer 40k turn-based strategy warhammer 40,000: gladius – relics war brings terror violence. factions engage brutal war dominance planet’s resources. turn-based 4x strategy game set warhammer 40,000 lead unique factions. strategy warhammer 40k turnbased strategy 4x hex grid turnbased sci-fi turnbased tactics wargame multiplayer war turnbased combat tactical single-player grand strategy coop replay value great soundtrack military games workshop"
761890,"online multiplayer mmo cross-platform multiplayer steam achievements in-app-purcases free-to-play massive-multiplayer rpg massive-multiplayer rpg crafting albion online fantasy sandbox mmorpg featuring player-driven economy, classless combat system, intense pvp battles. explore vast open danger opportunity. grow wealth, forge alliances, leave mark albion. free-to-play mmorpg open world massive-multiplayer sandbox rpg crafting multiplayer pvp survival loot pve medieval economy coop fantasy strategy action single-player difficult"
341800,"local multiplayer coop local coop steam achievements full controller support vr support steam workshop stats steam leaderboards indie coop puzzle local coop trapped room ticking time bomb. friends manual defuse it, bomb, talk – fast! coop puzzle local coop multiplayer vr indie local multiplayer difficult teambased family friendly funny fastpaced firstperson simulation party game asymmetric vr action atmospheric party strategy"
646570,"single-player steam achievements full controller support steam trading cards steam workshop steam cloud stats steam leaderboards indie strategy card game turn-based rogue-like fused card games roguelikes single player deckbuilder could. craft unique deck, encounter bizarre creatures, discover relics immense power, slay spire! roguelike deckbuilder card game card battler roguelike deckbuilding turnbased strategy single-player roguelite replay value indie difficult dungeon crawler rpg mouse only great soundtrack 2d procedural generation fantasy casual"
564230,"single-player multiplayer online multiplayer local multiplayer shared/split-screen steam achievements steam workshop partial controller support steam cloud simulation sports simulation sports wrestling greatest grappling game returns world! customize aspect match, wrestler ring itself, fight championship belt. simulation sports wrestling character customization multiplayer 2d fighting retro single-player early-access action local multiplayer"
203770,single-player multiplayer steam trading cards rpg simulation strategy grand strategy strategy medieval explore defining periods history experience crafted masters grand strategy. grand strategy strategy medieval historical political sim simulation rpg sandbox multiplayer politics diplomacy single-player replay value realtime with pause moddable political free-to-play character customization rts great soundtrack
480490,"single-player steam achievements full controller support steam trading cards steam cloud action adventure sci-fi space action prey, awaken aboard talos i, space station orbiting moon year 2032. key subject experiment meant alter humanity forever – things terribly wrong. space station overrun hostile aliens hunted. sci-fi space immersive sim single-player atmospheric horror fps firstperson story rich exploration action aliens futuristic survival horror stealth adventure rpg psychological horror open world great soundtrack"
794800,"single-player multiplayer online multiplayer cross-platform multiplayer steam achievements steam trading cards in-app-purcases casual strategy casual strategy board game official digital version hasbro’s classic mystery board game, cluedo (clue). roll dice launch murder investigation. whodunit? weapon? where? you’ll brain power answers need, race friends family truth! board game strategy casual mystery family friendly tabletop detective investigation puzzle crime logic single-player card game turnbased strategy puzzle platformer 2d trading card game pvp 4 player local 3d"
288470,"single-player steam achievements full controller support steam trading cards steam workshop steam cloud rpg rpg classic adventure choice, consequence.fully re-mastered hd visuals audio, fable anniversary stunning rendition original game delight faithful fans players alike! heroic difficulty setting test mettle hardcore fable fan. rpg open world fantasy adventure classic single-player remake action rpg atmospheric choices matter third-person story rich character customization comedy action great soundtrack medieval magic sandbox funny"
544750,"single-player online multiplayer local multiplayer shared/split-screen steam achievements partial controller support steam cloud action fighting character customization action bring fists fight! featuring all-new battle mechanics characters, soulcalibur vi marks era historic franchise. stage history! fighting action character customization multiplayer fantasy swordplay arcade local multiplayer nudity 3d fighter competitive single-player great soundtrack female protagonist anime medieval story rich beat em up sexual rpg"
588430,"single-player steam achievements full controller support in-app-purcases steam cloud stats free-to-play rpg simulation free-to-play survival base-building fallout shelter puts control state-of-the-art underground vault vault-tec. build perfect vault, dwellers happy, protect dangers wasteland. free-to-play base building survival postapocalyptic single-player simulation management strategy 2d building casual crafting adventure sandbox rpg multiplayer funny atmospheric action great soundtrack"
47810,"single-player rpg rpg fantasy story rich dragon age: origins - ultimate edition includes dragon age: origins, dragon age: origins - awakening content packs. rpg fantasy story rich choices matter single-player partybased rpg realtime with pause mature character customization adventure multi-ending wellwritten dark fantasy strategy dragons female protagonist classic open world tactical moddable"
936180,"single-player steam achievements partial controller support steam cloud rpg rpg female protagonist anime release arland series. search missing mother, totori tours arland adventurer accompanied friends. synthesis, explore, battle fulfil requests, raise rank adventurer venture brand lands. rpg female protagonist jrpg anime crafting cute great soundtrack"
55150,"single-player multiplayer steam achievements full controller support steam leaderboards action warhammer 40k action third-person shooter warhammer 40,000 space marine captain titus, space marine ultramarines chapter seasoned veteran countless battles. warhammer 40k action thirdperson shooter sci-fi third-person multiplayer gore single-player shooter hack and slash games workshop coop dystopian atmospheric adventure online coop futuristic story rich controller great soundtrack"
329110,"single-player multiplayer cross-platform multiplayer steam achievements steam trading cards in-app-purcases partial controller support steam cloud action adventure casual free-to-play rpg strategy free-to-play match 3 rpg creators puzzle quest, play puzzle/rpg/strategy mash-up, gems war! match gems power spells, match skulls smite enemies! it’s easy learn tons depth. free-to-play match 3 puzzle pve pvp card game strategy rpg turnbased strategy rpg strategy 2d turnbased combat story rich single-player casual fantasy magic war adventure multiplayer"
228280,"single-player multiplayer coop cross-platform multiplayer steam achievements steam trading cards captions available steam cloud rpg strategy rpg fantasy classic classic adventure returns! baldur’s gate: enhanced edition includes original baldur’s gate adventure, tales sword coast expansion, all-new content including party members. rpg fantasy dungeons  dragons isometric partybased rpg crpg realtime with pause single-player story rich character customization adventure old school multiplayer coop magic online coop actionadventure remake atmospheric strategy"
597170,"single-player multiplayer online multiplayer steam achievements full controller support captions available steam workshop steam cloud includes level editor action indie early-access early-access action robots clone drone danger zone robot voxel slice-em-up body sliced off. mind downloaded robot gladiator, survive sinister trials arena. robots action 3d fighter swordplay fighting multiplayer indie funny single-player voxel pixel graphics third-person coop online coop futuristic difficult survival roguelike comedy dark humor"
460920,"single-player online multiplayer steam trading cards in-app-purcases partial controller support action sports sports open world multiplayer ride massive open alps, powder fresh ends. defy master mountain friends skis, wingsuits, snowboards paragliders. record share stunts. sports open world multiplayer action simulation atmospheric exploration great soundtrack racing adventure firstperson snowboarding third-person single-player coop realistic sandbox casual skiing snow"
410340,single-player multiplayer online multiplayer steam trading cards steam workshop partial controller support steam leaderboards includes level editor indie racing simulation sports simulation racing indie liftoff® drone racing game translates rush first-person view drone racing digital world. join biggest community virtual fpv racing! simulation flight racing realistic sports firstperson multiplayer immersive sim indie early-access crafting level editor single-player atmospheric exploration education 3d modern parkour science
787860,"single-player multiplayer coop cross-platform multiplayer steam achievements full controller support steam trading cards steam cloud simulation simulation multiplayer agriculture best-selling franchise takes giant leap forward complete overhaul graphics engine, offering striking immersive visuals effects, deepest complete farming experience ever. simulation farming sim multiplayer agriculture realistic open world driving single-player management automobile sim moddable coop resource management relaxing firstperson online coop economy family friendly atmospheric strategy"
886820,single-player steam achievements partial controller support rpg rpg anime jrpg atelier 20th anniversary title atelier town built legendary alchemists. title aims combine “slice-of-life” atmosphere living town collaborating characters exaltation governing town expanding world. rpg anime female protagonist city builder jrpg cute single-player simulation management
221040,"single-player multiplayer coop shared/split-screen steam achievements steam trading cards partial controller support steam cloud valve anti-cheat enabled steam leaderboards action adventure action zombies coop blending action survival horror, resident evil 6 promises dramatic horror experience 2013. action zombies coop thirdperson shooter horror coop campaign adventure online coop multiplayer third-person shooter split screen quicktime events local coop survival horror survival single-player atmospheric female protagonist casual"
936190,"single-player steam achievements partial controller support steam cloud rpg rpg anime jrpg release arland series. princess small frontier country arls, meruru plans alchemy stimulate growth small country. synthesis, explore, battle increase population time limit boost advancement kingdom. rpg anime jrpg female protagonist crafting cute great soundtrack"
21690,"single-player multiplayer coop steam achievements full controller support steam trading cards steam cloud steam leaderboards action adventure action zombies coop game port games windows - live version released 2009. buy untold stories bundle steam, upgrading resident evil 5 gold edition. action zombies coop thirdperson shooter horror coop campaign online coop adventure multiplayer third-person survival horror shooter single-player local coop female protagonist quicktime events survival gore atmospheric 3d vision"
495910,"online multiplayer mmo steam achievements steam trading cards action adventure free-to-play massive-multiplayer rpg free-to-play anime rpg ready ultimate brawl! dungeon fighter online classic beat-em 2d action game epic storyline rpg elements! choose 14 diverse classes, unravel ancient mysteries punch, slash, shoot, summon victory! free-to-play anime massive-multiplayer rpg action beat em up 2d side scroller hack and slash adventure mmorpg 2d fighter fighting action rpg online coop dungeon crawler open world nudity great soundtrack single-player"
397460,"single-player local multiplayer local coop steam achievements steam trading cards partial controller support steam cloud casual indie strategy local multiplayer casual indie sequel party game phenomenon jackbox party pack, featuring fresh, rib-tickling party games! phones tablets controllers – big mess controllers needed. 8 players audience 10,000! it’s game-night riot box… box! trivia local multiplayer casual comedy indie strategy party funny local coop multiplayer party game board game coop family friendly"
302670,"single-player multiplayer online multiplayer coop online coop steam achievements steam trading cards steam workshop in-app-purcases partial controller support steam cloud stats steam leaderboards includes level editor action free-to-play indie simulation strategy strategy military multiplayer arms offers innovative mix real-time strategy 3rd, 1st person controls. set time modern warfare, game offers realistically modeled vehicles heavy weaponry. command troops victory fight 3rd 1st person action mode. strategy military action multiplayer rts war shooter tactical simulation firstperson realtime single-player fps modern coop realistic third-person sandbox indie free-to-play"
442120,"single-player multiplayer steam achievements full controller support steam cloud simulation simulation arcade pinball pinball fx3 biggest, community focused pinball game created. multiplayer matchups, user generated tournaments league play create endless opportunity pinball competition. pinball free-to-play simulation arcade casual retro physics score attack family friendly single-player multiplayer relaxing 1990s local multiplayer topdown replay value colorful realistic 1980s sports"
392110,"single-player multiplayer online multiplayer cross-platform multiplayer steam achievements steam trading cards steam workshop steam cloud strategy strategy space sci-fi endless space 2 strategic space opera, featuring compelling “just turn” gameplay, set mysterious endless universe. leader civilization, impose vision build greatest stellar empire? strategy space sci-fi 4x turnbased strategy multiplayer turnbased grand strategy great soundtrack single-player action open world war atmospheric coop sandbox moddable rts rpg indie"
337320,"single-player multiplayer online multiplayer coop online coop cross-platform multiplayer full controller support steam workshop steam leaderboards includes level editor action indie early-access early-access action gore paint town red chaotic person melee combat game set locations time periods. voxel-based enemies punched, bashed, kicked, stabbed sliced completely dynamically nailed down. gore action blood fighting violent multiplayer firstperson roguelike physics funny roguelite voxel beat em up single-player indie fps mature adventure difficult arcade"
220,"single-player steam achievements steam trading cards captions available partial controller support steam cloud includes source sdk action fps action sci-fi 1998. half-life sends shock game industry combination pounding action continuous, immersive storytelling. valve's debut title wins 50 game-of-the-year awards named ""best game ever"" gamer, launches franchise retail units sold worldwide. fps action sci-fi classic single-player story rich shooter firstperson adventure dystopian atmospheric zombies silent protagonist physics aliens great soundtrack horror puzzle multiplayer moddable"
238320,"single-player steam achievements full controller support steam trading cards captions available steam cloud action adventure indie horror atmospheric first-person hell experiment survive outlast, first-person survival horror game developed veterans biggest game franchises history. investigative journalist miles upshur, explore mount massive asylum survive long discover terrible secret... dare. horror firstperson survival horror atmospheric gore psychological horror survival single-player adventure action dark indie stealth nudity multiplayer parkour difficult walking simulator 3d vision sci-fi"
4570,"single-player multiplayer steam trading cards steam cloud strategy strategy warhammer 40k rts prepare grim, dark future 41st millennium, alien races battle mankind galactic domination universe unending war. personalize armies revolutionary unit customization tool ability choose armies insignias, banners, squad colors names. strategy warhammer 40k rts base building sci-fi multiplayer realtime games workshop tactical single-player war classic action gore fantasy great soundtrack epic futuristic story rich dark"
777130,single-player steam achievements in-app-purcases casual free-to-play indie simulation early-access early-access free-to-play dating sim responsible curse befalls 12 unfortunate hawt dudes. break curse love!! sexual lgbtq free-to-play dating sim nudity anime clicker romance hentai otome casual cute mature simulation visual novel indie single-player funny early-access resource management
453090,single-player steam achievements steam trading cards steam workshop steam cloud stats includes level editor indie simulation management simulation building parkitect business simulation game charges construction management theme parks! bringing classic theme park games features content top. supports online co-op 8 players! management building economy casual multiplayer moddable city builder resource management simulation online coop sandbox level editor isometric cute strategy colorful cartoony relaxing single-player family friendly
868360,"single-player steam achievements stats indie simulation strategy simulation strategy management ace doctor, aspiring architect successful manager time. design hospital, tweak choose prebuilt scenarios jump doctor’s duty. simulation management building strategy medical sim economy indie sandbox resource management city builder single-player realistic base building 2d isometric education realtime with pause replay value moddable great soundtrack"
12200,"single-player partial controller support action adventure open world action adventure bully tells story mischievous 15-year-old jimmy hopkins hilarity awkwardness adolescence. beat jocks dodge ball, play pranks preppies, save nerds, kiss girl navigate social hierarchy worst school around. open world action adventure third-person comedy single-player great soundtrack funny classic dark humor sandbox story rich satire atmospheric exploration mature simulation controller multiplayer rpg"
617830,"single-player steam achievements steamvr collectibles action indie action vr indie lose track what’s real. commit yourself, body mind. confront evocative, elegantly brutal superhot vr. enemies pouring room sides, dozens bullets coursing air... wait. here... vr shooter bullet time puzzle fps time manipulation firstperson atmospheric cyberpunk cinematic action single-player sci-fi minimalist adventure artificial intelligence hero shooter combat retro old school"
424030,"online multiplayer action indie simulation early-access early-access historical war war rights person multiplayer game featuring massive 300 player battles focus historical authenticity, teamplay immersion. set perilous days american civil war, maryland campaign september, 1862. historical war multiplayer action simulation realistic military strategy fps firstperson early-access shooter indie violent massive-multiplayer america gore tactical single-player mature"
560130,single-player steam achievements steam trading cards steam workshop steam cloud rpg rpg fantasy isometric patch 5.0 - turn-based mode ultimate challenge now! pursue rogue god land sea sequel multi-award-winning rpg pillars eternity. captain ship dangerous voyage discovery vast unexplored archipelago region deadfire. rpg partybased rpg isometric story rich crpg fantasy single-player character customization choices matter open world turnbased realtime with pause adventure pirates nudity exploration great soundtrack romance atmospheric female protagonist
427520,"single-player multiplayer online multiplayer local multiplayer cross-platform multiplayer steam achievements steam cloud includes level editor casual indie simulation strategy early-access early-access base-building resource management factorio game building creating automated factories produce items increasing complexity, infinite 2d world. imagination design factory, combine simple elements ingenious structures, finally protect creatures you. automation base building resource management sandbox crafting strategy multiplayer survival management open world coop building 2d moddable single-player trains simulation pixel graphics city builder indie"
500,"single-player multiplayer coop steam achievements full controller support captions available steam cloud valve anti-cheat enabled stats steam leaderboards includes source sdk commentary available action zombies coop fps valve (the creators counter-strike, half-life more) left 4 dead, co-op action horror game xbox 360 casts players epic struggle survival swarming zombie hordes terrifying mutant monsters. zombies coop multiplayer fps action horror shooter online coop survival teambased firstperson postapocalyptic single-player atmospheric adventure moddable tactical replay value competitive female protagonist"
24200,"multiplayer mmo steam achievements full controller support action adventure free-to-play massive-multiplayer rpg free-to-play superhero massive-multiplayer universe online free-to-play, massive multiplayer online action game set popular universe. breed heroes villains wield incredible powers war legendary characters batman, superman, lex luthor joker. free-to-play superhero mmorpg massive-multiplayer character customization action comic book rpg adventure controller third-person multiplayer combat beat em up exploration pvp open world fighting online coop coop"
10090,"single-player multiplayer coop action zombies world war ii fps duty back, redefining war experienced before. building duty 4®: modern warfare engine, duty: war immerses players gritty chaotic wwii combat experienced. zombies world war ii fps multiplayer action shooter coop single-player moddable firstperson war online coop gore historical classic survival great soundtrack tanks horror adventure"
774461,"single-player local multiplayer local coop steam achievements steam trading cards partial controller support steam cloud casual casual local multiplayer comedy it’s biggest party pack yet, including return classic pop culture trivia mash-up don’t jack: stream; game hilarious hypotheticals split room; lyric-writing, robot rap battle mad verse city; inventive drawing game patently stupid; outer space fling-fest zeeple dome. casual local multiplayer trivia comedy funny multiplayer party game party board game strategy 4 player local local coop coop indie"
362890,single-player multiplayer online multiplayer cross-platform multiplayer steam achievements steam trading cards captions available steam workshop partial controller support steam cloud includes level editor includes source sdk action adventure indie early-access early-access fps remake relive half-life. fps remake action sci-fi firstperson single-player classic shooter atmospheric story rich great soundtrack aliens adventure zombies horror multiplayer indie early-access mod coop
